firstAuthor,accessionId,publicationDate,journal,title,reportedTrait,efoTraits,bgTraits,discoverySampleAncestry,replicationSampleAncestry,associationCount,summaryStatistics,ssApiFlag,agreedToCc0,genotypingTechnologies,pubmedId,initialSampleDescription,replicateSampleDescription
Karjalainen MK,GCST90301997,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Cholesterol esters in large HDL,cholesterol esters in large HDL measurement,-,"4435 East Asian,11340 South Asian,120241 European",,56,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301997,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301998,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Cholesteryl esters to total lipids ratio in large HDL,"cholesteryl esters:total lipids ratio,high density lipoprotein cholesterol measurement",-,"4435 East Asian,11340 South Asian,120241 European",,31,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301998,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301999,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Free cholesterol in large HDL,free cholesterol in large HDL measurement,-,"4435 East Asian,11340 South Asian,120241 European",,58,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301999,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90302000,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Free cholesterol to total lipids ratio in large HDL,"free cholesterol:total lipids ratio,high density lipoprotein cholesterol measurement",-,"4435 East Asian,11340 South Asian,120241 European",,36,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90302000,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301973,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Triglyceride levels in HDL,"triglyceride measurement,high density lipoprotein cholesterol measurement",-,"4435 East Asian,11340 South Asian,120241 European",,34,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301973,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301975,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Total Cholesterol in IDL,total cholesterol in IDL,-,"4435 East Asian,11340 South Asian,120241 European",,58,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301975,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301976,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Cholesteryl esters to total lipids ratio in IDL,"cholesteryl esters:total lipids ratio,intermediate density lipoprotein measurement",-,"4435 East Asian,11340 South Asian,120241 European",,32,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301976,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301977,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Cholesterol esters in IDL,"esterified cholesterol measurement,intermediate density lipoprotein measurement",-,"4435 East Asian,11340 South Asian,120241 European",,57,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301977,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301978,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Cholesteryl esters to total lipids ratio in IDL,"cholesteryl esters:total lipids ratio,intermediate density lipoprotein measurement",-,"4435 East Asian,11340 South Asian,120241 European",,23,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301978,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301979,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Free cholesterol in IDL,free cholesterol in IDL measurement,-,"4435 East Asian,11340 South Asian,120241 European",,61,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301979,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301984,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Phospholipids to total lipids ratio in IDL,"phospholipids:total lipids ratio,intermediate density lipoprotein measurement",-,"4435 East Asian,11340 South Asian,120241 European",,29,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301984,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301985,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Triglycerides in IDL,triglycerides in IDL measurement,-,"4435 East Asian,11340 South Asian,120241 European",,46,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301985,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301986,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Triglycerides to total lipids ratio in IDL,"triglycerides:total lipids ratio,intermediate density lipoprotein measurement",-,"4435 East Asian,11340 South Asian,120241 European",,38,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301986,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301987,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Isoleucine levels,isoleucine measurement,-,"4435 East Asian,11340 South Asian,120241 European",,23,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301987,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301988,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Linoleic acid (18:2) levels,linoleic acid measurement,-,"4435 East Asian,11340 South Asian,120241 European",,51,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301988,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301970,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Total cholesterol in HDL3,"total cholesterol measurement,high density lipoprotein cholesterol measurement",-,"4435 East Asian,11340 South Asian,120241 European",,29,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301970,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301971,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Total cholesterol levels in HDL,"total cholesterol measurement,high density lipoprotein cholesterol measurement",-,"4435 East Asian,11340 South Asian,120241 European",,59,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301971,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301972,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Mean diameter of HDL particles,high density lipoprotein particle size measurement,-,"4435 East Asian,11340 South Asian,120241 European",,61,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301972,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301974,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Histidine levels,histidine measurement,-,"4435 East Asian,11340 South Asian,120241 European",,18,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301974,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301980,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Free cholesterol to total lipids ratio in IDL,"free cholesterol:total lipids ratio,intermediate density lipoprotein measurement",-,"4435 East Asian,11340 South Asian,120241 European",,44,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301980,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301981,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Total lipids in IDL,total lipids in IDL,-,"4435 East Asian,11340 South Asian,120241 European",,56,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301981,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301982,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Concentration of IDL particles,intermediate density lipoprotein measurement,-,"4435 East Asian,11340 South Asian,120241 European",,57,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301982,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301983,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Phospholipids in IDL,phospholipids in IDL measurement,-,"4435 East Asian,11340 South Asian,120241 European",,56,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301983,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301989,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Ratio of 18:2 linoleic acid to total fatty acids,"fatty acid measurement,linoleic acid measurement",-,"4435 East Asian,11340 South Asian,120241 European",,23,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301989,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301990,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Lactate levels,lactate measurement,-,"4435 East Asian,11340 South Asian,120241 European",,4,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301990,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301991,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Total cholesterol levels in LDL,"total cholesterol measurement,low density lipoprotein cholesterol measurement",-,"4435 East Asian,11340 South Asian,120241 European",,52,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301991,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301992,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Mean diameter of LDL particles,low density lipoprotein particle size measurement,-,"4435 East Asian,11340 South Asian,120241 European",,27,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301992,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301993,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Triglyceride levels in LDL,"triglyceride measurement,low density lipoprotein cholesterol measurement",-,"4435 East Asian,11340 South Asian,120241 European",,46,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301993,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
Karjalainen MK,GCST90301994,2024-03-06,Nature,Genome-wide characterization of circulating metabolic biomarkers.,Leucine levels,leucine measurement,-,"4435 East Asian,11340 South Asian,120241 European",,17,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90301001-GCST90302000/GCST90301994,no,yes,"Genome-wide genotyping array,Genome-wide sequencing",38448586,"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals",NA
